RESDATE,insurance_cost_millions,QBFASSET,CITY,FAILDATE,CERT,RESTYPE,SAVR,bank_name,ID,fail_year,fail_decade
7/27/1982,3417.0,14070.0,REDWATER,1982-07-27,12767.0,FAILURE,FDIC,GUARANTY BOND STATE BANK,678,1982,1980
7/27/1982,2161.0,14413.0,HOOKS,1982-07-27,17716.0,FAILURE,FDIC,THE BOWIE COUNTY STATE BANK,679,1982,1980
,,204.0,HOLTON,1936-05-28,,FAILURE,FDIC,HOLTON STATE BANK,68,1936,1930
7/30/1982,2842.0,12759.0,BOSTON,1982-07-30,19831.0,FAILURE,FDIC,UNITY BK & TR COMPANY,680,1982,1980
7/30/1982,537.0,181692.0,BAYTOWN,1982-07-30,27906.0,ASSISTANCE,FSLIC,HARRIS COUNTY FS&LA,681,1982,1980
7/30/1982,1829.0,549298.0,DELAND,1982-07-30,29308.0,ASSISTANCE,FSLIC,FIRST OF MID FLORIDA,682,1982,1980
7/30/1982,3135.0,841713.0,SOUTHFIELD,1982-07-30,30321.0,ASSISTANCE,FSLIC,AMERICAN FS&LA,683,1982,1980
7/30/1982,,286852.0,SAN JUAN,1982-07-30,30967.0,ASSISTANCE,FSLIC,UNITED FS&LA OF PUERTO RICO,684,1982,1980
7/31/1982,3990.0,135168.0,CINNAMONSON,1982-07-31,27679.0,ASSISTANCE,FSLIC,FIRST FS&LA OF BURLINGTON CTY,685,1982,1980
7/31/1982,,249639.0,PRINCETON,1982-07-31,28584.0,ASSISTANCE,FSLIC,PRINCETON S&LA,686,1982,1980
7/31/1982,1986.0,18308.0,JAMAICA,1982-07-31,31034.0,ASSISTANCE,FSLIC,ALLIED FS&LA,687,1982,1980
8/2/1982,,174737.0,EL PASO,1982-08-02,28099.0,ASSISTANCE,FSLIC,MUTUAL S&LA OF EL PASO,688,1982,1980
8/2/1982,4635.0,61729.0,RIVER EDGE,1982-08-02,29976.0,ASSISTANCE,FSLIC,RIVER EDGE S&LA,689,1982,1980
,,75.0,SMITHTON,1936-06-05,,FAILURE,FDIC,COMMUNITY BANK,69,1936,1930
8/2/1982,10000.0,184443.0,SILVER SPRING,1982-08-02,30500.0,ASSISTANCE,FSLIC,GUARDIAN FS&LA,690,1982,1980
8/6/1982,0.0,29367.0,MOUNT PLEASANT,1982-08-06,16558.0,FAILURE,FDIC,MOUNT PLEASANT BK & TR COMPANY,691,1982,1980
8/6/1982,0.0,437282.0,ABILENE,1982-08-06,19019.0,ASSISTANCE,FDIC,ABILENE NATIONAL BANK,692,1982,1980
8/6/1982,18736.0,102727.0,SUFFOLK,1982-08-06,30796.0,ASSISTANCE,FSLIC,FIRST FS&LA OF SUFFOLK,693,1982,1980
8/27/1982,2631.0,14148.0,HORSESHOE,1982-08-27,1758.0,FAILURE,FDIC,FIRST SECURITY BANK OF NORTH ARKANSAS,694,1982,1980
8/27/1982,2484.0,12021.0,CAIRO,1982-08-27,3774.0,FAILURE,FDIC,SECURITY BK & TR COMPANY,695,1982,1980
8/27/1982,4178.0,25590.0,SANTA ANA,1982-08-27,23308.0,FAILURE,FDIC,WESTERN NATIONAL BANK,696,1982,1980
8/27/1982,1353.0,34353.0,ALBUQUERQUE,1982-08-27,31609.0,ASSISTANCE,FSLIC,CORONADO S&LA,697,1982,1980
9/1/1982,,445969.0,PEORIA,1982-09-01,28108.0,ASSISTANCE,FSLIC,FIRST FS&LA,698,1982,1980
9/1/1982,,107002.0,MATTESON,1982-09-01,28822.0,ASSISTANCE,FSLIC,UNION OF COOK COUNTY,699,1982,1980
,,46.0,PORTERFIELD,1934-10-11,,FAILURE,FDIC,FARMERS & TRADERS BANK,7,1934,1930
,,339.0,OZARK,1936-06-05,,FAILURE,FDIC,THE CHRISTIAN COUNTY BANK,70,1936,1930
9/1/1982,5007.0,73255.0,HAVRE,1982-09-01,29948.0,ASSISTANCE,FSLIC,HAVRE FS&LA,700,1982,1980
9/3/1982,981.0,27053.0,HOHENWALD,1982-09-03,10692.0,FAILURE,FDIC,HOHENWALD NATIONAL BANK,701,1982,1980
9/10/1982,949.0,48056.0,FAIRVIEW HEIGHTS,1982-09-10,30769.0,ASSISTANCE,FSLIC,INVESTORS S&LA,702,1982,1980
9/10/1982,8798.0,151850.0,NEW YORK,1982-09-10,30958.0,ASSISTANCE,FSLIC,UNION FS&LA OF NEW YORK,703,1982,1980
9/10/1982,899.0,13653.0,VANDALIA,1982-09-10,31337.0,ASSISTANCE,FSLIC,VANDALIA CITIZENS S&LA,704,1982,1980
9/20/1982,,658856.0,NEW YORK CITY,1982-09-20,28941.0,ASSISTANCE,FSLIC,FIRST FS&LA OF NEW YORK,705,1982,1980
9/20/1982,2894.0,78232.0,SIOUX FALLS,1982-09-20,30549.0,ASSISTANCE,FSLIC,FIRST FS&LA OF SIOUX FALLS,706,1982,1980
9/20/1982,1106.0,27834.0,PIERRE,1982-09-20,31475.0,ASSISTANCE,FSLIC,FIRST DAKOTA HOME S&LA,707,1982,1980
9/20/1982,421.0,11252.0,RAYNE,1982-09-20,31895.0,ASSISTANCE,FSLIC,FIRST FS&LA OF ACADIA,708,1982,1980
9/20/1982,249.0,19347.0,LAFAYETTE,1982-09-20,31942.0,ASSISTANCE,FSLIC,REPUBLIC FS&LA,709,1982,1980
,,,FLAT ROCK,1936-06-17,,FAILURE,FDIC,THE PEOPLES STATE BANK OF FLAT ROCK,71,1936,1930
9/21/1982,,11696.0,SPRINGHILL,1982-09-21,31527.0,ASSISTANCE,FSLIC,FIRST FS&LA,710,1982,1980
9/24/1982,33112.0,832858.0,NEW YORK,1982-09-24,15937.0,ASSISTANCE,FDIC,UNITED MUTUAL SAVINGS BANK,711,1982,1980
10/1/1982,19023.0,539032.0,NEW ORLEANS,1982-10-01,29326.0,ASSISTANCE,FSLIC,DIXIE FS&LA,712,1982,1980
10/1/1982,11783.0,170368.0,NEWARK,1982-10-01,30216.0,ASSISTANCE,FSLIC,BARTON S&LA,713,1982,1980
10/1/1982,,842959.0,DELRAY BEACH,1982-10-01,30472.0,ASSISTANCE,FSLIC,1ST OF DELRAY BEACH S&LA,714,1982,1980
10/1/1982,1465.0,29113.0,PINEVILLE,1982-10-01,31301.0,ASSISTANCE,FSLIC,UNION FS&LA,715,1982,1980
10/1/1982,1977.0,70959.0,BOSSIER CITY,1982-10-01,31365.0,ASSISTANCE,FSLIC,HERITAGE FS&LA,716,1982,1980
10/3/1982,24587.0,131620.0,OKLAHOMA CITY,1982-10-03,4168.0,ASSISTANCE,FDIC,OKLAHOMA NATIONAL BK & TR CO.,717,1982,1980
10/8/1982,0.0,16281.0,MARKHAM,1982-10-08,18505.0,FAILURE,FDIC,TRI-STATE BANK,718,1982,1980
10/12/1982,9789.0,790666.0,WORCESTER,1982-10-12,28203.0,ASSISTANCE,FSLIC,FREEDOM FS&LA,719,1982,1980
,,,NEWARK,1936-06-29,,FAILURE,FDIC,CENTRAL BANK AND TRUST COMPANY,72,1936,1930
10/12/1982,3026.0,235978.0,BOSTON,1982-10-12,28297.0,ASSISTANCE,FSLIC,FIRST FS&LA,720,1982,1980
10/15/1982,0.0,55254.0,ELMIRA,1982-10-15,15931.0,ASSISTANCE,FDIC,MECHANICS SAVINGS BANK,721,1982,1980
10/22/1982,,70311.0,CORSICANA,1982-10-22,28987.0,ASSISTANCE,FSLIC,CORSICANA FS&LA,722,1982,1980
10/22/1982,,20659.0,PASADENA,1982-10-22,31651.0,ASSISTANCE,FSLIC,MODERN S&LA,723,1982,1980
11/2/1982,1501.0,13685.0,CEDAR BLUFF,1982-11-02,9053.0,FAILURE,FDIC,CEDAR BLUFF BANK,724,1982,1980
11/5/1982,4622.0,28629.0,SOUTH CHARLESTON,1982-11-05,6799.0,FAILURE,FDIC,THE FIRST NATIONAL BANK OF SOUTH CHARLESTO,725,1982,1980
11/5/1982,1317.0,13149.0,AMARILLO,1982-11-05,22364.0,FAILURE,FDIC,TEXAS BK OF AMARILLO,726,1982,1980
11/12/1982,1412.0,17359.0,QUITMAN,1982-11-12,12527.0,FAILURE,FDIC,BANK OF QUITMAN,727,1982,1980
11/15/1982,12058.0,284483.0,HEMPSTEAD,1982-11-15,28076.0,ASSISTANCE,FSLIC,ISLAND S&LA,728,1982,1980
11/15/1982,19524.0,366131.0,MASSAPEQUA,1982-11-15,29218.0,ASSISTANCE,FSLIC,SOUTH SHORE FS&LA,729,1982,1980
,,,WALTON,1936-07-03,,FAILURE,FDIC,WALTON EQUITABLE BANK,73,1936,1930
11/19/1982,2244.0,4305.0,MELVIN,1982-11-19,3334.0,FAILURE,FDIC,RANCHLANDER NATIONAL BANK,730,1982,1980
11/19/1982,7187.0,36508.0,BELOIT,1982-11-19,30729.0,FAILURE,FSLIC,NORTH KANSAS SA,731,1982,1980
12/10/1982,1593.0,15867.0,LUTESVILLE,1982-12-10,8287.0,FAILURE,FDIC,BOLLINGER COUNTY BANK,732,1982,1980
12/16/1982,1415.0,11554.0,MOORELAND,1982-12-16,9874.0,FAILURE,FDIC,THE SECURITY STATE BANK,733,1982,1980
12/17/1982,9827.0,140540.0,CHICAGO,1982-12-17,30018.0,ASSISTANCE,FSLIC,CHICAGOLAND FS&LA,734,1982,1980
12/20/1982,925.0,14082.0,WEST POINT,1982-12-20,28872.0,ASSISTANCE,FSLIC,CLAY COUNTY FS&LA,735,1982,1980
12/20/1982,3588.0,132146.0,LOUISVILLE,1982-12-20,29117.0,ASSISTANCE,FSLIC,SOUTH EAST FS&LA,736,1982,1980
12/20/1982,36.0,44595.0,CORDELE,1982-12-20,29159.0,ASSISTANCE,FSLIC,FIRST FS&LA OF CRISP COUNTY,737,1982,1980
12/20/1982,1171.0,47779.0,NORTH WALES,1982-12-20,29229.0,ASSISTANCE,FSLIC,MID-CITY FS&LA,738,1982,1980
12/20/1982,4330.0,70419.0,POTTSTOWN,1982-12-20,29736.0,ASSISTANCE,FSLIC,GARFIELD FS&LA,739,1982,1980
,,80.0,DENSMORE,1936-07-10,,FAILURE,FDIC,FARMERS STATE BANK,74,1936,1930
12/20/1982,3172.0,83632.0,OWENSBORO,1982-12-20,29969.0,ASSISTANCE,FSLIC,FIRST HOME FS&LA,740,1982,1980
12/20/1982,131.0,104979.0,ATLANTA,1982-12-20,30366.0,ASSISTANCE,FSLIC,PEACHTREE FS&LA,741,1982,1980
12/20/1982,1240.0,45862.0,MAYFIELD,1982-12-20,31439.0,ASSISTANCE,FSLIC,SECURITY FS&LA,742,1982,1980
12/20/1982,300.0,13175.0,VERMILLION,1982-12-20,31574.0,ASSISTANCE,FSLIC,HOME TRUST S&LA,743,1982,1980
1/6/1983,1940.0,45787.0,LANSING,1983-01-06,29586.0,ASSISTANCE,FSLIC,LANSING FS&LA,744,1983,1980
1/14/1983,-7434.0,37110.0,EL CENTRO,1983-01-14,31620.0,FAILURE,FSLIC,VALLEY FIRST FS&LA,745,1983,1980
1/21/1983,730.0,7000.0,FREDERICKTOWN,1983-01-21,8593.0,FAILURE,FDIC,THE MADISON COUNTY BANK,746,1983,1980
2/3/1983,19847.0,78654.0,CHICAGO,1983-02-03,30092.0,FAILURE,FSLIC,MANNING S&LA,747,1983,1980
2/9/1983,1705.0,13873.0,BARNUM,1983-02-09,15748.0,FAILURE,FDIC,STATE BANK OF BARNUM,748,1983,1980
2/9/1983,59448.0,2452158.0,NEW YORK,1983-02-09,16065.0,ASSISTANCE,FDIC,DRY DOCK SAVINGS BANK,749,1983,1980
,,,SARCOXIE,1936-07-11,,FAILURE,FDIC,THE STATE BANK OF SARCOXIE,75,1936,1930
2/12/1983,1152.0,14124.0,BRADLEY,1983-02-12,22880.0,FAILURE,FDIC,AMERICAN STATE BANK,750,1983,1980
2/12/1983,1499.0,395940.0,FARMINGTON,1983-02-12,30558.0,ASSISTANCE,FSLIC,METROPOLITAN SA,751,1983,1980
2/14/1983,266384.0,760473.0,KNOXVILLE,1983-02-14,4943.0,ASSISTANCE,FDIC,UNITED AMERICAN BK IN KNOXVILLE,752,1983,1980
2/18/1983,972.0,5908.0,BLYTHE,1983-02-18,23035.0,FAILURE,FDIC,MERCHANTS & FARMERS STATE BANK,753,1983,1980
2/25/1983,25334.0,319354.0,LOS ANGLES,1983-02-25,19020.0,FAILURE,FDIC,AMERICAN CITY BANK,754,1983,1980
2/28/1983,2324.0,38696.0,MOBERLY,1983-02-28,28333.0,ASSISTANCE,FSLIC,FIRST FS&LA OF MOBERLY,755,1983,1980
2/28/1983,51336.0,740577.0,ST. LOUIS,1983-02-28,30814.0,ASSISTANCE,FSLIC,CARONDELET S&LA ALSO CASE 115,756,1983,1980
3/1/1983,977.0,16758.0,NORWOOD,1983-03-01,27823.0,ASSISTANCE,FSLIC,GEM FS&LA,757,1983,1980
3/1/1983,8145.0,102120.0,CINCINNATI,1983-03-01,28324.0,ASSISTANCE,FSLIC,UNITED S&LA,758,1983,1980
3/4/1983,8038.0,229759.0,MONROE,1983-03-04,29964.0,ASSISTANCE,FSLIC,LEADER S&LA,759,1983,1980
,,1245.0,NEWARK,1936-07-15,,FAILURE,FDIC,D'AURIA BANK & TRUST COMPANY,76,1936,1930
3/5/1983,4372.0,94600.0,NEWPORT NEWS,1983-03-05,31258.0,ASSISTANCE,FSLIC,FIRST FS&LA OF NEWPORT NEWS,760,1983,1980
3/5/1983,1863.0,95851.0,NEWPORT NEWS,1983-03-05,31306.0,ASSISTANCE,FSLIC,PENINSULA FS&LA,761,1983,1980
3/11/1983,9707.0,47296.0,NEWPORT BEACH,1983-03-11,23085.0,FAILURE,FDIC,NEWPORT HARBOUR NATIONAL BANK,762,1983,1980
3/18/1983,4967.0,37172.0,UNION CITY,1983-03-18,20461.0,FAILURE,FDIC,PAN AMERICAN NATIONAL BANK,763,1983,1980
3/18/1983,213.0,47385.0,PORTLAND,1983-03-18,22310.0,FAILURE,FDIC,COLUMBIA PACIFIC BK & TR CO.,764,1983,1980
3/21/1983,2000.0,45880.0,BERKELEY,1983-03-21,31338.0,ASSISTANCE,FSLIC,TWIN PINES FS&LA,765,1983,1980
3/24/1983,0.0,13251.0,HAZEN,1983-03-24,16290.0,FAILURE,FDIC,PRAIRIE COUNTY BANK,766,1983,1980
3/25/1983,4799.0,13589.0,PHOENIX,1983-03-25,23043.0,FAILURE,FDIC,BEAR CREEK VALLEY BANK,767,1983,1980
8/31/1984,42699.0,151971.0,CLARKSDALE,1983-04-01,31863.0,ASSISTANCE,FSLIC,NORTH MISSISSIPPI S&LA,768,1983,1980
1/20/1984,389.0,1892054.0,MIAMI,1983-04-06,30841.0,ASSISTANCE,FSLIC,BISCAYNE FS&LA,769,1983,1980
,,1233.0,EAST HAMPTON,1936-07-16,,FAILURE,FDIC,THE EAST HAMPTON BANK & TRUST CO.,77,1936,1930
4/8/1983,2791.0,17743.0,INA,1983-04-08,1810.0,FAILURE,FDIC,THE INA STATE BANK,770,1983,1980
4/8/1983,1717.0,12997.0,SAN MARINO,1983-04-08,23143.0,FAILURE,FDIC,BANK OF SAN MARINO,771,1983,1980
4/11/1983,11879.0,82522.0,NORMANDY,1983-04-11,30354.0,ASSISTANCE,FSLIC,NORTHWESTERN S&LA,772,1983,1980
4/15/1983,6636.0,19033.0,SPARTA,1983-04-15,15301.0,FAILURE,FDIC,SPARTA-SANDERS STATE BANK,773,1983,1980
4/28/1983,11325.0,182852.0,PITTSBURGH,1983-04-28,27784.0,ASSISTANCE,FSLIC,GUARANTY S&LA,774,1983,1980
4/29/1983,21376.0,130265.0,OAK LAWN,1983-04-29,18550.0,FAILURE,FDIC,FIRST NAT BK OF OAK LAWN,775,1983,1980
4/29/1983,4486.0,18518.0,ASHLAND,1983-04-29,22808.0,FAILURE,FDIC,HERITAGE BANK,776,1983,1980
5/6/1983,4671.0,32985.0,CARTHAGE,1983-05-06,1483.0,FAILURE,FDIC,SMITH COUNTY BANK,777,1983,1980
5/27/1983,13051.0,42232.0,KINGSTON,1983-05-27,1473.0,FAILURE,FDIC,CITY & COUNTY BK OF ROANE CTY,778,1983,1980
5/27/1983,59412.0,142875.0,LAKE CITY,1983-05-27,4925.0,FAILURE,FDIC,CITY & COUNTY BK OF ANDERSON CTY,779,1983,1980
,,70.0,MAGNOLIA,1936-08-14,,FAILURE,FDIC,BANK OF MAGNOLIA,78,1936,1930
5/27/1983,19062.0,133834.0,CHATTANOOGA,1983-05-27,20332.0,FAILURE,FDIC,UNITED AMERICAN BANK IN HAMILTON COUNTY,780,1983,1980
5/27/1983,114390.0,262474.0,KNOXVILLE,1983-05-27,20494.0,FAILURE,FDIC,CITY & COUNTY BK OF KNOX COUNTY,781,1983,1980
5/27/1983,37792.0,144171.0,NASHVILLE,1983-05-27,21030.0,FAILURE,FDIC,UNITED SOUTHERN BK OF NASHVILLE,782,1983,1980
5/27/1983,172.0,32437.0,LOS ANGELES,1983-05-27,21364.0,FAILURE,FDIC,THE COMMERCIAL BK OF CALIFORNIA,783,1983,1980
5/31/1983,2855.0,39961.0,NEW ORLEANS,1983-05-31,27994.0,ASSISTANCE,FSLIC,CONTINENTAL S&LA,784,1983,1980
6/2/1983,2630.0,38346.0,DELAVAN,1983-06-02,31207.0,ASSISTANCE,FSLIC,FIRST FS&LA OF WALWORTH COUNTY,785,1983,1980
6/3/1983,26014.0,570215.0,CLEVELAND,1983-06-03,29489.0,ASSISTANCE,FSLIC,WOMEN'S FS&LA,786,1983,1980
6/6/1983,128.0,34508.0,JACKSON,1983-06-06,31640.0,ASSISTANCE,FSLIC,JACKSON FS&LA,787,1983,1980
6/10/1983,6884.0,77959.0,SIOUX FALLS,1983-06-10,30549.0,ASSISTANCE,FSLIC,FIRST FS&LA OF SIOUX FALLS,788,1983,1980
6/10/1983,1778.0,27756.0,PIERRE,1983-06-10,31475.0,ASSISTANCE,FSLIC,FIRST DAKOTA HOME S&LA,789,1983,1980
,,87.0,CUMBERLAND,1936-08-14,,FAILURE,FDIC,CUMBERLAND BANK,79,1936,1930
6/17/1983,5894.0,32007.0,HARTFORD,1983-06-17,6066.0,FAILURE,FDIC,COMMUNITY BANK,790,1983,1980
6/24/1983,363.0,24804.0,LOVELL,1983-06-24,19261.0,FAILURE,FDIC,WESTERN NAT BK OF LOVELL,791,1983,1980
6/24/1983,1751.0,267258.0,ST. PAUL,1983-06-24,28255.0,ASSISTANCE,FSLIC,NORTHERN FS&LA,792,1983,1980
6/24/1983,519.0,90046.0,HOUSTON,1983-06-24,31288.0,ASSISTANCE,FSLIC,COLONIAL SA,793,1983,1980
6/30/1983,0.0,18036.0,LAS VEGAS,1983-06-30,23501.0,FAILURE,FDIC,MINERAL BK OF NEVADA,794,1983,1980
7/1/1983,6797.0,118784.0,MASON CITY,1983-07-01,27620.0,ASSISTANCE,FSLIC,MUTUAL FS&LA OF MASON CITY,795,1983,1980
7/5/1983,1500.0,51049.0,PHILADELPHIA,1983-07-05,29843.0,ASSISTANCE,FSLIC,PROVIDENT S&LA,796,1983,1980
7/8/1983,5467.0,18905.0,SMITHVILLE,1983-07-08,4963.0,FAILURE,FDIC,THE FIRST CENTRAL BANK,797,1983,1980
7/8/1983,2684.0,7177.0,NIOBRARA,1983-07-08,13189.0,FAILURE,FDIC,BANK OF NIOBRARA,798,1983,1980
7/8/1983,4428.0,26252.0,CHICAGO,1983-07-08,16946.0,FAILURE,FDIC,UNION NAT BK OF CHICAGO,799,1983,1980
,,243.0,JASPER,1934-10-13,,FAILURE,FDIC,PICKENS COUNTY BANK,8,1934,1930
,,,DURHAM,1936-08-22,,FAILURE,FDIC,DURHAM STATE BANK,80,1936,1930
7/8/1983,3193.0,57936.0,ANTIOCH,1983-07-08,31172.0,FAILURE,FSLIC,ANTIOCH S&LA,800,1983,1980
7/22/1983,1000.0,143416.0,TAYLOR,1983-07-22,30484.0,ASSISTANCE,FSLIC,GUARANTY FS&LA,801,1983,1980
7/29/1983,72483.0,177785.0,JOHNSON CITY,1983-07-29,8429.0,FAILURE,FDIC,FIRST PEOPLES BANK OF WASHINGTON COUNTY,802,1983,1980
7/29/1983,13173.0,33607.0,MIDLAND,1983-07-29,22765.0,FAILURE,FDIC,METRO BANK,803,1983,1980
8/5/1983,3174.0,12525.0,DANVERS,1983-08-05,3643.0,FAILURE,FDIC,THE FIRST NAT BK OF DANVERS,804,1983,1980
8/5/1983,11852.0,265734.0,PORTLAND,1983-08-05,9572.0,ASSISTANCE,FDIC,OREGON MUTUAL SAVINGS BANK,805,1983,1980
8/5/1983,7727.0,80826.0,GAINESVILLE,1983-08-05,28457.0,ASSISTANCE,FSLIC,FIRST FLORIDA S&LA,806,1983,1980
8/5/1983,4296.0,44674.0,GLOUCESTER,1983-08-05,31603.0,ASSISTANCE,FSLIC,MIDDLE PNSLA NRTH. NECK FS&LA,807,1983,1980
8/5/1983,18577.0,117788.0,ROSSLYN,1983-08-05,31885.0,ASSISTANCE,FSLIC,MT. VERNON S&LA,808,1983,1980
8/12/1983,16829.0,43097.0,ROGERSVILLE,1983-08-12,17815.0,FAILURE,FDIC,FIRST COMMERCE BK OF HAWKINS CTY,809,1983,1980
,,173.0,STANBERRY,1936-08-31,,FAILURE,FDIC,COMMERCIAL BANK OF STANBERRY,81,1936,1930
8/12/1983,1961.0,48895.0,MAPLEWOOD,1983-08-12,30861.0,ASSISTANCE,FSLIC,GIBRALTAR S&LA,810,1983,1980
8/26/1983,6041.0,9943.0,CLARKSVILLE,1983-08-26,22577.0,FAILURE,FDIC,UNITED SOUTHERN BANK OF CLARKSVILLE,811,1983,1980
8/31/1983,60001.0,2017751.0,WAYNE,1983-08-31,28881.0,ASSISTANCE,FSLIC,SUBURBAN S&LA,812,1983,1980
8/31/1983,12131.0,209535.0,EAST CHICAGO,1983-08-31,29255.0,ASSISTANCE,FSLIC,1ST FS&LA OF E. CHICAGO,813,1983,1980
8/31/1983,1066.0,15223.0,GARY,1983-08-31,29651.0,ASSISTANCE,FSLIC,GARY FS&LA,814,1983,1980
8/31/1983,11846.0,644987.0,NEW YORK,1983-08-31,30170.0,ASSISTANCE,FSLIC,WASHINGTON FS&LA,815,1983,1980
8/31/1983,1201.0,123084.0,HIALEAH,1983-08-31,30932.0,ASSISTANCE,FSLIC,COMMUNITY FS&LA,816,1983,1980
9/1/1983,,96571.0,MARYSVILLE,1983-09-01,28365.0,ASSISTANCE,FSLIC,CITIZENS FS&LA OF MARYSVILLE,817,1983,1980
9/2/1983,10843.0,35385.0,KANSAS CITY,1983-09-02,16614.0,FAILURE,FDIC,THE DOUGLASS STATE BANK,818,1983,1980
9/16/1983,8833.0,19639.0,MCMINNIVILLE,1983-09-16,20736.0,FAILURE,FDIC,WARREN COUNTY BANK,819,1983,1980
,,325.0,WELLSVILLE,1936-09-12,,FAILURE,FDIC,THE WELLSVILLE BANK,82,1936,1930
9/30/1983,22702.0,92878.0,ODESSA,1983-09-30,17957.0,FAILURE,FDIC,NATIONAL BK OF ODESSA,820,1983,1980
9/30/1983,3992.0,16709.0,DENVER,1983-09-30,19609.0,FAILURE,FDIC,DOMINION BK OF DENVER,821,1983,1980
9/30/1983,983.0,32917.0,BASTROP,1983-09-30,28181.0,ASSISTANCE,FSLIC,BASTROP FS&LA,822,1983,1980
9/30/1983,329.0,26499.0,VILLE PLATTE,1983-09-30,31178.0,ASSISTANCE,FSLIC,SECURITY S&LA,823,1983,1980
10/1/1983,0.0,133184.0,AUBURN,1983-10-01,15955.0,ASSISTANCE,FDIC,AUBURN SAVINGS BANK,824,1983,1980
10/7/1983,4251.0,10207.0,REDMOND,1983-10-07,22807.0,FAILURE,FDIC,THE DESCHUTES BANK,825,1983,1980
10/14/1983,526577.0,1409639.0,MIDLAND,1983-10-14,3343.0,FAILURE,FDIC,THE FIRST NAT BK OF MIDLAND,826,1983,1980
10/14/1983,,98290.0,COLUMBIA,1983-10-14,30396.0,ASSISTANCE,FSLIC,FIRST CAROLINA FS&LA,827,1983,1980
10/28/1983,15946.0,21027.0,CLEVELAND,1983-10-28,30642.0,FAILURE,FSLIC,CLEVELAND COMMUNITY SAVINGS CO.,828,1983,1980
11/3/1983,20832.0,30904.0,CLOVIS,1983-11-03,31281.0,FAILURE,FSLIC,"STATE OF CLOVIS, SA",829,1983,1980
,,,KINGFISHER,1936-09-15,,FAILURE,FDIC,SECURITY BANK,83,1936,1930
11/11/1983,3123.0,13703.0,BROWNING,1983-11-11,2166.0,FAILURE,FDIC,FIRST NAT BK OF BROWNING,830,1983,1980
11/14/1983,17296.0,298108.0,FORT WAYNE,1983-11-14,28768.0,ASSISTANCE,FSLIC,FIRST FS&LA OF FT. WAYNE,831,1983,1980
11/14/1983,4682.0,71417.0,SOUTH BEND,1983-11-14,29453.0,ASSISTANCE,FSLIC,SOUTH BEND FS&LA,832,1983,1980
11/14/1983,3404.0,55358.0,FORT WAYNE,1983-11-14,31275.0,ASSISTANCE,FSLIC,AMERICAN FS&LA,833,1983,1980
11/14/1983,2198.0,37028.0,FORT WAYNE,1983-11-14,31557.0,ASSISTANCE,FSLIC,FT. WAYNE FS&LA,834,1983,1980
11/25/1983,9470.0,21074.0,ATKINSON,1983-11-25,11692.0,FAILURE,FDIC,ATKINSON TRUST & SAVINGS BANK,835,1983,1980
12/1/1983,2500.0,168567.0,ST. LOUIS,1983-12-01,30478.0,ASSISTANCE,FSLIC,BOHEMIAN S&LA,836,1983,1980
12/2/1983,10870.0,27381.0,LAKE CHARLES,1983-12-02,31114.0,FAILURE,FSLIC,METRO FS&LA,837,1983,1980
12/9/1983,9237.0,30578.0,SAN JUAN,1983-12-09,23674.0,FAILURE,FDIC,UNION TRUST COMPANY,838,1983,1980
12/13/1983,1847.0,6531.0,HACKLEBURG,1983-12-13,1731.0,FAILURE,FDIC,BANK OF HACKLEBURG,839,1983,1980
,,70.0,TINDALL,1936-09-17,,FAILURE,FDIC,FARMERS STATE BANK,84,1936,1930
12/16/1983,2806.0,11135.0,RED OAK,1983-12-16,431.0,FAILURE,FDIC,THE BANK OF RED OAK,840,1983,1980
12/27/1983,5422.0,63594.0,MIDDLETOWN,1983-12-27,27882.0,ASSISTANCE,FSLIC,CITIZENS S&LA,841,1983,1980
12/30/1983,2500.0,29780.0,MONROEVILLE,1983-12-30,31558.0,ASSISTANCE,FSLIC,FIRST FS&LA OF MONROEVILLE,842,1983,1980
1/6/1984,8093.0,48606.0,WINCHESTER,1984-01-06,4971.0,FAILURE,FDIC,FARMERS BK & TR CO.,843,1984,1980
1/20/1984,4492.0,21712.0,WHITE PINE,1984-01-20,9960.0,FAILURE,FDIC,CITY & COUNTY BK OF JEFFERSON CT,844,1984,1980
1/27/1984,8506.0,30896.0,KANSAS CITY,1984-01-27,20567.0,FAILURE,FDIC,INDIAN SPRINGS STATE BANK,845,1984,1980
1/27/1984,,8641.0,RICHMOND,1984-01-27,31584.0,FAILURE,FSLIC,UNION MUTUAL S&LA,846,1984,1980
2/3/1984,2614.0,15437.0,PARSONS,1984-02-03,843.0,FAILURE,FDIC,THE TUCKER COUNTY BANK,847,1984,1980
2/3/1984,2410.0,22278.0,SPRINGFIELD,1984-02-03,22929.0,FAILURE,FDIC,EMERALD EMPIRE BANKING CO.,848,1984,1980
2/8/1984,1388.0,8706.0,DEPUE,1984-02-08,10466.0,FAILURE,FDIC,HERITAGE BANK OF BUREAU COUNTY,849,1984,1980
,,,STOVER,1936-10-03,,FAILURE,FDIC,STOVER BANK,85,1936,1930
2/10/1984,2972.0,20411.0,LOS ANGELES,1984-02-10,19282.0,FAILURE,FDIC,WEST OLYMPIA BANK,850,1984,1980
2/17/1984,7574.0,38854.0,BROWNFIELD,1984-02-17,1177.0,FAILURE,FDIC,BROWNFIELD STATE BK & TR CO.,851,1984,1980
3/1/1984,3100.0,77455.0,NORWALK,1984-03-01,30102.0,ASSISTANCE,FSLIC,HOME S&LA,852,1984,1980
